Authors,Title,DOI,Link,Abstract,Author Keywords,Index Keywords
"Xue H., Zhang M., Wu Y.","Research on core enterprise identification method of cluster supply chain based on complex network theory",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072922586&partnerID=40&md5=b2f8ddf3c4cc41a03634b10e6dee1acf","In view of the complex network characteristics of cluster supply chain, this paper studies the core enterprise identification method of cluster supply chain. Combining complex network theory with supply chain management idea, complex network model and complex network topology structure of cluster supply chain were created. From the aspects of network topology properties and business operation for enterprise nodes, the evaluation index system of core enterprise node importance was established in cluster supply chain complex network. Based on machine learning theory, the identification algorithm of core enterprise nodes in cluster supply chain complex network was proposed by an improved iterative self-organizing data analysis algorithm and K-means clustering algorithm. The simulation results verify the effectiveness and accuracy of the proposed algorithm. It can provide theoretical support for collaborative decision-making of cluster supply chain complex network. © 2019 by Aussino Academic Publishing House.","Cluster supply chain complex network; Complex network theory; Composite clustering identification algorithms; Machine learning theory; Network core enterprise","Circuit theory; Decision making; Distributed computer systems; Iterative methods; K-means clustering; Learning algorithms; Learning systems; Machine learning; Network theory (graphs); Project management; Supply chain management; Topology; Cluster supply chain; Clustering identifications; Collaborative decision making; Data analysis algorithms; Identification algorithms; Network characteristics; Network core; Network topology structure; Complex networks"
"Vairagade N., Logofatu D., Leon F., Muharemi F.","Demand forecasting using random forest and artificial neural network for supply chain management","10.1007/978-3-030-28377-3_27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072849866&doi=10.1007%2f978-3-030-28377-3_27&partnerID=40&md5=35a1a4d2fcfd9d06e3cfaa139967a098","Demand forecasting is affecting the success of Supply Chain Management (SCM), and the organizations which support them and are in the early stage of a digital transformation. In a near future it could represent the most significant change in the integrated SCM era in today’s complex, dynamic, and uncertain environment. The ability to adequately predict demand by the customers in an SCM is vital to the survival of any business. In this work, we have tried to solve this problem using various demand forecasting models to predict product demand for grocery items with machine learning techniques. A representative set ML-based forecasting techniques have been applied to the demand data and the accuracy of the methods was compared. As measurement metrics we have used R2 score, Mean Squared Error score and Mean Absolute Error score. Based on ranking, Random Forest classifier gives better performance result on this specific demand forecasting problem compared with the Artificial Neural Network falling behind in the tested category. © Springer Nature Switzerland AG 2019.","Artificial Neural Network; Demand forecasting; Random Forest; Supply Chain Management","Decision trees; Learning algorithms; Learning systems; Mean square error; Neural networks; Supply chain management; Demand forecasting; Digital transformation; Forecasting techniques; Machine learning techniques; Random forest classifier; Random forests; Supply chain managements (SCM); Uncertain environments; Forecasting"
"Hayhoe T., Podhorska I., Siekelova A., Stehel V.","Sustainable manufacturing in industry 4.0: Cross-sector networks of multiple supply chains, cyber-physical production systems, and ai-driven decision-making","10.22381/JSME7220195","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071002780&doi=10.22381%2fJSME7220195&partnerID=40&md5=f72ab5499149b06b23b2cb1458cb35fa","We inspect the relevant literature on sustainable manufacturing in Industry 4.0, providing both quantitative evidence on trends and numerous in-depth empirical examples. Building our argument by drawing on data collected from BCG, Deloitte, LMTPE-RWTH Aachen University, PwC, and Statista, we performed analyses and made estimates regarding awareness and usage of smartphone applications featuring machine learning (%), elements that are expected to be highly relevant along the automotive value chain in 2030 (%), and share of companies investing in artificial intelligence worldwide (%, by industry). Data collected from 4,600 respondents are tested against the research model by using structural equation modeling. © 2019, Addleton Academic Publishers. All rights reserved.","Cyber-physical production system; Industry 4.0; Sustainable manufacturing",
"Tuffnell C., Kral P., Durana P., Krulicky T.","Industry 4.0-based manufacturing systems: Smart production, sustainable supply chain networks, and real-time process monitoring","10.22381/JSME7220191","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070948626&doi=10.22381%2fJSME7220191&partnerID=40&md5=699b8f481320be5b1bb1354dab0d416d","This article reviews recent literature concerning Industry 4.0-based manufacturing systems. Building our argument by drawing on data collected from BCG, Deloitte, PwC, and Statista, we performed analyses and made estimates regarding Industry 4.0 across the value chain (%), revenues from artificial intelligence for enterprise applications market worldwide (from 2018 to 2025, in million U.S. dollars), and Industry 4.0 framework and contributing digital technologies (%). Multivariate statistics techniques have been applied for data analyses (e.g. structural equation modeling). © 2019, Addleton Academic Publishers. All rights reserved.","Industry 4.0; Smart production; Sustainable supply chain network",
"Bourke E.","Smart production systems in industry 4.0: Sustainable supply chain management, cognitive decision-making algorithms, and dynamic manufacturing processes","10.22381/JSME7220194","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070944619&doi=10.22381%2fJSME7220194&partnerID=40&md5=aa89e009e0a468694de4b1901c7593c1","This article reviews and advances existing literature concerning smart production systems in Industry 4.0. Using and replicating data from Accenture, BCG, BI Intelligence, Capgemini, eMarketer, Frontier Economics, Gartner, PwC, Statista, and Zebra Technologies, I performed analyses and made estimates regarding technology developments that enable Service 4.0 (%), Internet of Things security spending worldwide (2016–2021, by segment, in million U.S. dollars), potential impact of artificial intelligence on real gross value added worldwide (%, by country, by 2035), retailers planning to invest in artificial intelligence and Internet of Things technologies by 2021 (%), and benefits of implementing artificial intelligence (%). Data were analyzed using structural equation modeling. © 2019, Addleton Academic Publishers. All rights reserved.","Industry 4.0; Smart production system; Sustainable supply chain management",
"Niu S., Zhuo H., Xue K.","DfRem-Driven closed-loop supply chain decision-making: A systematic framework for modeling research","10.3390/SU11123299","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069864447&doi=10.3390%2fSU11123299&partnerID=40&md5=12ddfc34e35a4b0e0f48e7c7b75ce7c5","With the prevalence of a circular economy, extended producer responsibility, and the maturity of intelligent manufacturing technology, Design for Remanufacture (DfRem) has become a new driving force for the profitability of the modern supply chain. DfRem activities occur at the stage of new product design but have a significant impact on subsequent remanufacturing operations. Based on the closed-loop supply chain operation systems with DfRem, we systematically explored the impact of DfRem on supply chain operation decisions through a case study and modeling analysis and built up a modeling research framework of DfRem-driven closed-loop supply chain (CLSC) operation decision-making. Our research identified DfRem-driven model design elements and discussed the modeling of DfRem-driven investment decision problems, involving different approaches to obtain DfRem investment (i.e., DfRem-driven horizontal or vertical supply chain cooperation) and the ownership of DfRem-level decision-making rights. Moreover, the DfRem-driven two-stage and multi-period modeling processes are elaborated in detail. The aim of this paper is to provide other scholars with a more comprehensive understanding of DfRem research issues, and to establish an integrated DfRem-driven research framework for subsequent scholars to better conduct modeling research on DfRem. © 2018 by the authors.","Closed-loop supply chain (CLSC); Design for Remanufacture (DfRem); Investment cooperation; Modeling framework; Operational decision optimization","analytical framework; artificial intelligence; cooperative sector; decision analysis; decision making; design method; manufacturing; numerical model; operations technology; optimization; ownership; profitability; research work; supply chain management"
"Hassan A.P.","Enhancing Supply Chain Risk Management by Applying Machine Learning to Identify Risks","10.1007/978-3-030-20482-2_16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068133079&doi=10.1007%2f978-3-030-20482-2_16&partnerID=40&md5=2d616ee18566beae678537d231072590","Supply chain risks negatively affect the success of an OEM in automotive industry. Finding relevant information for supply chain risk management (SCRM) is a critical task. This investigation utilizes machine learning to find risk within textual documents. It contributes to the supply chain management (SCM) by designing (i) a conceptual model for supply risk identification in textual data. This addresses the requirement to see the direct connection between data analytics and SCM. (ii) An experiment in which a prototype is evaluated contributes the requirement to have more empirical insight in the interdisciplinary field of data analytics in SCRM. © 2019, Springer Nature Switzerland AG.","Data analytics; Machine learning; NLP; Risk identification; Supply chain risk management","Automotive industry; Data Analytics; Information systems; Information use; Learning systems; Machine learning; Supply chain management; Conceptual model; Interdisciplinary fields; Risk Identification; Supply chain managements (SCM); Supply chain risk; Supply chain risk management; Supply chain risk management (SCRM); Textual documents; Risk management"
"Chaopaisarn P., Woschank M.","Requirement analysis for SMART supply chain management for SMEs",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067239255&partnerID=40&md5=d88b5767fa441d26fd6ca75f76576eee","Since the published report of the Industry 4.0 in 2013 by the German National Academy of Science and Engineering, comprehensive researches and developments was provoked in both academia and industry professionals. Researchers tried to conduct exploratory studies of its unforeseen phenomena and practitioners tried to optimize its applications to gain competitive advantages. Along with buzzwords terminologies such as, cloud manufacturing, Internet of Things, cyber-physical systems, augmented reality and artificial intelligence, along with highly anticipated concepts such as SMART factory, SMART manufacturing, SMART warehousing and SMART production, the SMART supply chain was introduced. However, for Small and Medium Enterprises (SMEs), the concept of SMART supply chain is often abstractive and disruptive in nature. Therefore, in this paper, a SSCM implementation model as a conceptual framework in identifying the transitional phases and requirements of SSCM for SMEs was presented. Three transitional phases have been introduced to clarify the adaptation stages for SMEs and its practical implications. Finally, several key benefits of SSCM have been highlighted in this paper, which offers new opportunities for SMEs to compete in the global market and for future research directions. © IEOM Society International.","Industry 4.0 and implementation model; SMART supply chain management; SMEs",
"Wang G., Zhong J., Shi S.","Scheduling problem of distributed manufacturing supply chain based on hybrid structure ant colony optimization",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066338772&partnerID=40&md5=2e1f2a9ac95639d7f72a498592d39a3a","Distributed manufacturing can quickly respond to market changes, improve resource utilization and productivity. In order to realize rational allocation of enterprise resource multi-workshop production planning in distributed manufacturing, this paper studies the manufacturing supply chain scheduling problem in distributed manufacturing environment. Based on the idea of dynamic alliance organization, this paper proposes a hybrid-structure distributed manufacturing control structure model which integrated both the integrated hierarchical structure and the distributed structure, it also constructs a mathematical model of distributed manufacturing supply chain scheduling based on the mechanism of combinatorial auction. In this paper, the optimized ant colony optimization (ACO) is used to simulate the distributed manufacturing supply chain scheduling problem. The research results show that the hybrid-structure ACO proposed in this paper can provide a reasonable manufacturing scheduling scheme, and determine the processing start time, end time of each process, and the processing machine for a certain part according to the actual situation of the workshop. The research method proposed by this paper enriches the research results of distributed manufacturing supply chain scheduling problem, effectively solves the scheduling problem of distributed manufacturing supply chain, and has certain practical application value. KEY WORDS: hybrid structure, mechanism of combinatorial auction, ant colony optimization (ACO), distributed manufacturing, supply chain scheduling. © 2019 Editura Politechnica. All rights reserved.",,"Ant colony optimization; Artificial intelligence; Enterprise resource planning; Industrial research; Production control; Scheduling; Structural optimization; Supply chains; Ant Colony Optimization (ACO); Distributed manufacturing; Distributed manufacturing control; Distributed manufacturing supply chains; Distributed structures; Hierarchical structures; Manufacturing scheduling; Supply chain scheduling; Manufacture"
"Zair F., Nejma M., Fourka M., Cherkaoui A.","Conceptual architecture for agent-based modelling of supplier selection conducted by a supply chain dyad",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064992814&partnerID=40&md5=4c84cd795084f7292a914bb3fc95ed42","Within the fourth stage of industrialization, artificial intelligence and in particular the multi-agent systems paradigm is highly adopted. Within the agent approach, the industrial resources are defined as intelligent agents that negotiate with each other to implement dynamic reconfiguration and reach agility and higher customer satisfaction. In this paper a smart configuration of the agent-based system for multi-product dyadic supplier selection is proposed. The objective is to select suppliers for multiple products simultaneously in a vertical collaboration context between the supply chain dyad and the suppliers. Therefore, the novelty is involving the customer of the purchasing company and considering its preferences. This decision-making system includes three steps: a dyadic suppliers pre-selection, a dyad-suppliers negotiation, and a purchasing company final selection. For initial validation of the proposed conceptual architecture, negotiation experiments are conducted. © ExcelingTech Pub, UK.","Dyadic supply chain architecture; Multi-agent; Supplier selection; Supply chain",
"Amato A., Cozzolino G., Moscato V.","Big Data Analytics for Traceability in Food Supply Chain","10.1007/978-3-030-15035-8_86","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064870975&doi=10.1007%2f978-3-030-15035-8_86&partnerID=40&md5=a6e4d483c584dba3205f0d8fbcccd997","The amount of socio-economic data generated every day has grown dramatically in recent years thanks to the widespread use of the internet connection and the increase in the availability of electronic devices. This leads to the production of a huge amount of digital traces of various kinds: photos, emails, call logs, information on purchases made, financial transactions, social interactions network. Big Data are data characterized by volume, speed and variety: they are extracted and processed at high speed and collected in large datasets, which are made up of data from the most varied sources and therefore not only from structured data. Data collection is typically difficult and expensive, both in terms of time and money; instead, the enthusiasm that surrounds Big Data is due precisely to the perception of great ease and speed of access to a large amount of data at low cost. Thence, in this work we show the application of a system architecture aiming to use of Big Data technologies for traceability in food supply chain domain. © 2019, Springer Nature Switzerland AG.",,"Costs; Data Analytics; Data mining; Food supply; Large dataset; Supply chains; Data collection; Data technologies; Electronic device; Financial transactions; Internet connection; Social interactions; Socio-economic data; System architectures; Data acquisition"
"Kilimci Z.H., Akyuz A.O., Uysal M., Akyokus S., Uysal M.O., Atak Bulbul B., Ekmis M.A., Silva T.C.","An improved demand forecasting model using deep learning approach and proposed decision integration strategy for supply chain","10.1155/2019/9067367","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064407669&doi=10.1155%2f2019%2f9067367&partnerID=40&md5=1a1631b254da1437dc2c89a77e25539e","Demand forecasting is one of the main issues of supply chains. It aimed to optimize stocks, reduce costs, and increase sales, profit, and customer loyalty. For this purpose, historical data can be analyzed to improve demand forecasting by using various methods like machine learning techniques, time series analysis, and deep learning models. In this work, an intelligent demand forecasting system is developed. This improved model is based on the analysis and interpretation of the historical data by using different forecasting methods which include time series analysis techniques, support vector regression algorithm, and deep learning models. To the best of our knowledge, this is the first study to blend the deep learning methodology, support vector regression algorithm, and different time series analysis models by a novel decision integration strategy for demand forecasting approach. The other novelty of this work is the adaptation of boosting ensemble strategy to demand forecasting system by implementing a novel decision integration model. The developed system is applied and tested on real life data obtained from SOK Market in Turkey which operates as a fast-growing company with 6700 stores, 1500 products, and 23 distribution centers. A wide range of comparative and extensive experiments demonstrate that the proposed demand forecasting system exhibits noteworthy results compared to the state-of-art studies. Unlike the state-of-art studies, inclusion of support vector regression, deep learning model, and a novel integration strategy to the proposed forecasting system ensures significant accuracy improvement. © 2019 Zeynep Hilal Kilimci et al.",,"Forecasting; Harmonic analysis; Integration; Learning algorithms; Regression analysis; Supply chains; Time series analysis; Accuracy Improvement; Distribution centers; Forecasting methods; Integration models; Integration strategy; Machine learning techniques; Support vector regression (SVR); Support vector regression algorithms; Deep learning"
"Bousqaoui H., Achchab S., Tikito K.","Machine learning applications in supply chains: Long short-term memory for demand forecasting","10.1007/978-3-319-97719-5_19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063274139&doi=10.1007%2f978-3-319-97719-5_19&partnerID=40&md5=ac9a051fef5a767873929baf29b00612","Due to the rapid technological advances, machine Learning or the ability of a machine to learn automatically has found applications in various fields. It has proven to be a valuable tool for aiding decision makers and improving the productivity of enterprise processes, due to its ability to learn and find interesting patterns in the data. Thereby, it is possible to improve supply chains processes by using Machine Learning which generates in general better forecasts than the traditional approaches. As such, this chapter examines multiple Machine Learning algorithms, explores their applications in the various supply chain processes, and presents a long short-term memory model for predicting the daily demand in a Moroccan supermarket. © Springer Nature Switzerland AG 2019.",,
"Yosif Abidalreda N., Hasan Al-Sammarraie B.Z.","Using the techniques of scheduling the production processes and supply chain management in the foggy environment; applied research of the electronic production plant at al - zawra general company - Iraq",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063263380&partnerID=40&md5=45b45ed9a388f0298fdfd5b682c496d9","This paper gives an overview of the theory and practice of planning and scheduling in supply chains. For this purpose it seeks to solve the problem of loading the machines in the electronic production plant at Al-Zawra General Company, in the case of having more than one order at the same time, one of them within the overall plan (MPS), which in turn was the result of ""the overall planning using its various strategies and other sudden orders and emergency outside the total plan, which is forced to work overtime and regular and how to deal whit hit within the rules of scheduling production processes in the foggy environment. The goal of the research is to find a mechanism for working in the plant in case the three levels of total planning progresses, and which begins with forecasting the demand in the foggy environment, and fixing them in order to obtain accurate results to build on them the overall plan in preparing the necessary resources for production according to the product structure (BOM) reaching to scheduling different fixed and working operations using scheduling rules on one machine (FCFS, LPT, SPT), in addition to identifying a mechanism that works regularly on the distribution of orders on the business through the fixed and multiple scheduling in the foggy environment and choosing the optimal strategy for action. In order to achieve this, the researcher used the MATLAB in designing the databases using two types of artificial intelligence algorithms (TOPSIS, SPEAII), which provide multiple decision-making criteria through which she could find the best solution for the sequential work on machines, which reduced the time of achievement and reduced the four kinds of costs which are (cost of production, cost of scheduling, cost of storage, cost of subcontractor, the cost of extra work and unemployed). © ExcelingTech Pub, UK.","Aggregate planning; MATLAB; Multi-period scheduling; Optimization; Scheduling production; Supply chain management",
"Sitek P., Wikarek J., Stefański T.","Food supply chain optimization – A hybrid approach","10.1007/978-3-319-99608-0_4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061720701&doi=10.1007%2f978-3-319-99608-0_4&partnerID=40&md5=9ea6b56d1f0ae568120b543c44d641d7","The food sector is a very complex environment influenced by economics, business, industrial, technological, transportation, information, legal and other factors. These factors shape the level of the availability of food, the nature of food products and the delivery method. The efficient and timely distribution of food products is critical for supporting the demands of contemporary consumer market. Without optimal food distribution, modern societies will not survive and will not develop. This paper presents the concepts of hybrid approach to optimization of food supply chain management (FSCM). This approach combines the strengths of constraint logic programming (CLP) and mathematical programming (MP), which leads to a significant reduction in the optimization time and modeling of any type of constraints. Moreover, this paper presents the formal model for optimization of FSCM with different objective functions. Several computational experiments were performed for compare hybrid approach to MP-based approach. © Springer Nature Switzerland AG 2019.","Constraint logic programming; Food supply chain management; Hybrid methods; Mathematical programming; Optimization","Artificial intelligence; Computation theory; Computer circuits; Computer programming languages; Food supply; Logic programming; Mathematical programming; Optimization; Complex environments; Computational experiment; Constraint Logic Programming; Consumer market; Delivery methods; Food distribution; Hybrid method; Objective functions; Supply chain management"
"Górtowski S.","Supply chain modelling using data science","10.1007/978-3-030-04849-5_54","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061588261&doi=10.1007%2f978-3-030-04849-5_54&partnerID=40&md5=d9023bd32070058a7855223ddae4ed3f","The paper describes a research results in the field of supply chain modelling. The supply chain topology model, which will be the base for further analysis, is modelled as a network where nodes represent entities and business processes between them are presented as edges. A convenience stores network with a franchising business model was chosen for the model evaluation. The analysis uncovers conflicting goals between the franchisees and the franchise holder that must be taken into account. To conduct the research the Data Mining techniques, especially Process Mining (process design, process improvement, process analysis) will be used. First insight into Information needs is described. © Springer Nature Switzerland AG 2019.","Data-driven decision making; Logistics; Process mining; Supply chain; Supply chain design; Supply chain modelling","Decision making; Information systems; Information use; Logistics; Supply chains; Topology; Business modeling; Business Process; Convenience stores; Data driven decision; Process Improvement; Process mining; Supply chain design; Supply chain modelling; Data mining"
"Vishnu C.R., Sridharan R., Kumar P.N.R.","Supply chain risk management: Models and methods","10.1504/ijmdm.2019.096689","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058301583&doi=10.1504%2fijmdm.2019.096689&partnerID=40&md5=af5d7b0c2ee7429d531e4a01a338eedc","This paper consolidates various research outputs in supply chain risk management (SCRM). It presents the techniques employed for managing and modelling supply chain risk drivers in an encapsulated form to aid the risk related decision making in industries. This review paper proposes a hybrid of systematic and descriptive review approach. Initially, the authors apply a systematic literature review approach to study the current research directions and subthemes in SCRM. The information thus obtained is also utilised to shortlist the research papers for the descriptive review that identifies the various models and methods applied in SCRM research. A software tool known as BibExcel is employed for data mining and analysing. Another software tool called Pajek is used to visualise the BibExcel outputs. Furthermore, this review paper identifies and discusses the significant gaps in SCRM research studies and proposes some unique and promising areas for future research. © 2019 Inderscience Enterprises Ltd.","Literature review; Meta-analysis; Risk mitigation; Risk modelling; SCM; SCRM; Supply chain management; Supply chain risk management",
"Guo Z., Chen J., Ou G., Liu H.","Coordinated optimization of production and delivery operations in apparel supply chains using a hybrid intelligent algorithm","10.1007/978-3-319-99695-0_2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055711549&doi=10.1007%2f978-3-319-99695-0_2&partnerID=40&md5=84d835a5a2f983a04bb3b679d5ffe873","This paper addresses a coordinated optimization problem of production and delivery operations in apparel supply chains. A fleet of heterogeneous vehicles are used to deliver the accessories produced on parallel machines to a number of apparel production plants. We consider the flexible vehicle departure time between the production and distribution. A novel hybrid intelligent solution framework is proposed to solve this problem, by decomposition the optimum-seeking process is simplified and the computational complexity is reduced. The effectiveness of proposed framework is evaluated by numerical experiments. Experimental results show that the proposed solution framework exhibits better optimization performance in terms of the solution quality and computational time than other state-of-the-art algorithms. © Springer Nature Switzerland AG 2019.","Apparel supply chain; Intelligent algorithm; Production scheduling; Vehicle routing","Artificial intelligence; Fleet operations; Production control; Supply chains; Textiles; Vehicle routing; Vehicles; Apparel supply chains; Coordinated optimization; Heterogeneous vehicles; Hybrid intelligent algorithms; Intelligent Algorithms; Numerical experiments; Production Scheduling; State-of-the-art algorithms; Scheduling algorithms"
"Montenegro C., Segura M., Loza-Aguirre E.","Identifying the orientations of sustainable supply chain research using data mining techniques: Contributions and new developments","10.1007/978-3-030-01171-0_11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054782295&doi=10.1007%2f978-3-030-01171-0_11&partnerID=40&md5=c40915567462417d0265e13e97cf2496","To be effective, sustainable development must maintain an equilibrium between its social, environmental and economic efforts. Several studies have suggested that an unbalance exists about the attention given to those three dimensions; however, few contributions have demonstrated such unbalance. This research describes a synthesis of two manual and semiautomatic methods published in the technical literature and includes additional developments, conceived to speed up and increase the accuracy of the analysis of the sustainable orientation of a corpus. The results are compared with the previous studies on about ten years of literature from top-tier journals dealing with Sustainable Supply Chain issues. The results confirm unbalance on research in this field. They show that most of the studies have been focussed on environmental and economic aspects, leaving aside social issues. © 2019, Springer Nature Switzerland AG.","Content analysis; Feature selection; LDA topic model; Sustainable Development; Sustainable Supply Chain","Application programs; Data mining; Feature extraction; Planning; Process engineering; Supply chains; Content analysis; Economic aspects; Semiautomatic methods; Social issues; Sustainable supply chains; Technical literature; Three dimensions; Topic Modeling; Sustainable development"
"Ghadimi P., Wang C., Lim M.K.","Sustainable supply chain modeling and analysis: Past debate, present problems and future challenges","10.1016/j.resconrec.2018.09.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053495070&doi=10.1016%2fj.resconrec.2018.09.005&partnerID=40&md5=e8439476d9c1e880fcb25fa38c0b9520","For the last two decades, the topic of sustainable supply chains has evoked considerable interest from academics and practitioners. Within this context, Resources, Conservation and Recycling (RCR) and its two predecessors (Resources and Conservation, and Conservation and Recycling) have provided a platform for the exchange of technological, economic, institutional and policy aspects to help societies transition toward sustainability. The current article analyses the published research works in the RCR literature within the context of sustainable supply chain modeling by employing a content analysis literature review technique. Using the body of available literature in RCR, the articles on sustainable supply chain are analyzed in terms of the following: (1) publication per year, (2) top-cited papers across time, (3) most productive and influential authors, institutions and countries (4) supply chain related topical themes, (5) research methodologies applied, (6) illustration types and (7) industries addressed. The analysis revealed that the call for incorporating sustainability (i.e., economic, social, and environmental pillars) into supply chain operations has increased in recent years in RCR publications. Finally, the comprehensive findings and interpretations are presented, as well as the primary current trends, future challenges, directions and opportunities. © 2018 Elsevier B.V.","Closed loop supply chain; Environmental sustainability; Green supply chain management; Literature review; Social responsibility; Sustainable supply chain","Data mining; Recycling; Social aspects; Supply chain management; Closed-loop supply chain; Environmental sustainability; Green supply chain management; Literature reviews; Social responsibilities; Sustainable supply chains; Sustainable development; literature review; modeling; supply chain management; sustainability; article; content analysis; environmental sustainability; human; organization; physician; publication; recycling; social responsibility; topical drug administration"
"Wang X., Jiang M., Zhang Q.","Optimization of supply chain network based on uncertainty demand","10.1109/CIS2018.2018.00047","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060715106&doi=10.1109%2fCIS2018.2018.00047&partnerID=40&md5=e0a01a3ca6eb5f0caf3aa5ec4368dfad","In recent years, the increase of customer demand and their expectations has accelerated the market competition among manufacturers. Therefore, supply chain (SC) has become the most important issue for different enterprises. It is significant for companies to have an optimal supply chain network not only to fulfil customer's expectation but also to make it efficient. Containing facilities such as production plants, warehouses, assembly centers, disassembly centers, refurbish centers, customer centers and collection centers in the network, supply chain network of modular products are considered with uncertainty in the supply from plants. To minimize overall cost of the network, we propose a mixed integer programming model for the considered network in this paper. The proposed model is validated by solving an example problem using GAMS tool. © 2018 IEEE.","Reverse logistics; Supply chain; Supply chain network","Artificial intelligence; Competition; Integer programming; Logistics; Sales; Customer centers; Customer's expectation; Market competition; Mixed integer programming model; Modular products; Optimal supply chain; Reverse logistics; Supply chain network; Supply chains"
"Puneeth Kumar K., Manjunath T.N., Hegadi R.S.","Literature Review on Big Data Analytics and Demand Modeling in Supply Chain","10.1109/ICEECCOT43722.2018.9001513","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081123785&doi=10.1109%2fICEECCOT43722.2018.9001513&partnerID=40&md5=11bdb42ed5c68072df66908d6c53b824","New digital technologies have been introduced into our business and social environments, causing a major change that is recognized as the digital transformation in recent years. While environmental shifts suggest that most of the organization starts using advanced technologies such as Internet of Things(IoT), Mobile applications, Blackchain, Intelligence Things, catboats and many more in their supply chain planning to gain an early competitive advantage and these technologies generates enormous amount of data that the traditional business intelligence system difficult to handle processing of vast data in real-Time or nearly real time causes abstraction to the insight discovery, demand modeling and supply chain optimization, Big Data initiatives for demand modeling and supply chain optimization promise to answer these challenges by incorporating various services, methods and tools for more agile and adaptably analytics and decision making, there by this paper focus on reviewing the level of analytics and the forecasting methods being used in the supply chain, understating the fundamentals of supply chain and role of demand modeling, there by proposing a high level framework for supply chain analytics in the context of big data with the knowledge of data science, artificial intelligence, big data echo system and supply chain. © 2018 IEEE.","Big data Analytics; Demand modeling; Forecasting methods; Supply chain; supply chain framework","Advanced Analytics; Big data; Data Analytics; Data handling; Decision making; Environmental technology; Internet of things; Supply chains; Business intelligence systems; Competitive advantage; Demand modeling; Digital transformation; Forecasting methods; Internet of Things (IOT); Supply chain optimization; Supply chain planning; Competition"
"Sam Sekhar M., Venkata Chalapathi P.","A hybrid statistical data preprocessing and data forecasting model on ERP based supply chain management (SCM) databases","10.5013/IJSSST.a.19.06.25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062753806&doi=10.5013%2fIJSSST.a.19.06.25&partnerID=40&md5=a3e8688d4152a9d71ce253d4f7ec3450","As size of data increases, most of Enterprise Resource Planning (ERP) systems become automated either in standalone environment or cloud environment. These ERP systems have become more complicated and complex when the number of feature space of the Supply Chain Management (SCM) database increases. Most of the traditional ERP tools analyze the SCM data by using the standard data pre-processing and forecasting models. Also, the size of the feature space in the ERP tools is fixed and noisy. In order to overcome these issues in the traditional ERP tools, a novel filtered based forecasting model is required to improve the prediction accuracy on the large feature space and data size. In this paper, a novel statistical kernel data pre-processing based forecasting model is designed and implemented on SCM dataset. Experimental results proved that the present model has high computational forecasting accuracy compared to the traditional forecasting models. © 2018, UK Simulation Society. All rights reserved.","Data forecasting; Machine learning; Oracle ERP; Prediction; Supply chain management",
"Grigoreva D.R., Faizullina A.G.","Bypassing reCAPTCHAV2 from Google using supply chain of neural networks and machine learning",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060878319&partnerID=40&md5=488174b971f94864b788e15d2f8789b1","Until recently, the search engine did not understand what exactly was depicted in the photo, which it gave out in the results, but only focused on the words that were found in the text next to this image or that were written in its alt or title attributes (img tag). Modern algorithms of search engines allow finding not only text files, and files marked with text tags, but also similar images. For these purposes, there are several services on the supply chain of network. Search by the user of the Internet of all images from one series or search for an analogue of an object on a photo by driving words into the search string will not be successful. Currently, search on the sample image (photos or any other image) is supported by both search engines leading in Russia - Google and Yandex. But as an alternative, there are services that structure the Internet for easy retrieval of information that the user needs. And at the moment there are social bookmarks, catalogs, torrent trackers, forums, specialized search engines, file sharing. The authors implemented a program that will take a link to the image at the input, and in return give a response from the API in json format. © ExcelingTech Pub, UK.","Internet; Neural networks; Search; Search engine; Supply chain",
