Authors,Title,DOI,Link,Abstract,Author Keywords,Index Keywords
"Ambika G.N., Singh B.P., Sah B., Tiwari D.","Air quality index prediction using linear regression","10.35940/ijrte.B2437.078219","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071419958&doi=10.35940%2fijrte.B2437.078219&partnerID=40&md5=13954d90c166349cae0c6f7a80eecaa8","Controlling and preserving the better air excellence has become one of the most indispensible events in numerous manufacturing plus metropolitan regions at present. The excellence of air is harmfully affecting payable to the various forms of contamination affected via the transportation, power, fuels expenditures, etc. The installation of destructive fumes is spawning the severe hazard for the class of natural life in developed metropolises. Through cumulative air contamination, we require implementing competent air excellence monitoring models which gathers the statistics about the absorption of air impurities and be responsible for calculation of air contamination in each zone. Hence, air excellence estimation plus calculation has come to be a significant study area. The superiority of air is exaggerated by multi-dimensional influences comprising place, time plus indeterminate parameters. The intention of this development is to examine the machine learning based methods for air quality prediction. © BEIESP.","Air Quality Index; Auto ARIMA Model; Jupyter Notebook; Linear Regression; Python; Stepwise Regression; Tableau Public",
"Ambika M., Keerthana S.S., Sarika M., Swetha G., Thasnim M.S.","Smart card based electronic passport system using rfid","10.5373/JARDCS/V12I6/S20201081","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090717323&doi=10.5373%2fJARDCS%2fV12I6%2fS20201081&partnerID=40&md5=deead89600cc8641045a12608029eef6","Now-a-days smart card plays a vital role in almost every field. Smart card is the card which can provide functions like data exchange, storage, and manipulation and used to access any other resources. Radio Frequency Identifier (RFID) refers to an identification badge or card that transfers its contents to the reader. The prime aim of this article is to promote smart card-based support for E-passport system. This system can support updation, renewal and user authentication process. It also enables us to obtain required patterns from the database using data mining techniques. This card contains the name, unique identification (UID) number, date of birth, nationality and all other required details. An Integrated Chip used on this card is responsible for storing and processing the information through modulation and demodulation on the RF signal which will be transmitted by the reader. The RFID reader reads the data present in the card and sends the data through wireless stream using RF transceiver. As soon as the card is placed over the card reader, it verifies the data present in the system and if it matches, the details of the card holder will be displayed. Moreover, the proposed system can enable the retrieval of frequent patterns. The proposed system shows better performance in terms of accuracy when compared with other existing systems. Thus, the proposed system reduces the burden of documentation which thereby reduces time consumption. Thus, the system provides enhanced security and ease of access to the user. © 2020, Institute of Advanced Scientific Research, Inc.. All rights reserved.","Electronic Passport System; Identification; IOT; RFID reader; Security; Smart card; Smart card reader",
"Amblard M.","For a responsible natural language processing [Pour un TAL responsable]",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024124969&partnerID=40&md5=47a1705ac9483c73feb15569320a2179","Artificial intelligence (AI) has evolved in recent years along with societal concerns. Various committees were introduced in order to brainstorm on the consequences of these developments. These authorities are also concerned by Natural Language Processing (NLP), not only as a subfield of AI but also as a specific field with which it interacts. In this article we review the links between AI and NLP but also where they differ. We focus on ethical clues for both of them. Finally we argue for not using ethics as a unique solution, but rather as the way to abstract over our researches. In the end, we go back on how to interpret machine learning methods in the context of NLP.",,
"Ambrosino M., Albanese S., De Vivo B., Guagliardi I., Guarino A., Lima A., Cicchella D.","Identification of Rare Earth Elements (REEs) distribution patterns in the soils of Campania region (Italy) using compositional and multivariate data analysis","10.1016/j.gexplo.2022.107112","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140335244&doi=10.1016%2fj.gexplo.2022.107112&partnerID=40&md5=026093a8736278bffc14941d72c453e7","A big monitoring programme was carried out in Italy from 2015 to 2018 with the aim to assess the environmental conditions of the Campania region territory. Among the different environmental media, 7300 samples of topsoil (10–15 cm) were collected and analysed for 52 elements through an analytical methodology combining ICP-MS and ICP-ES. Specifically, this paper focuses on the geochemical distribution of La, Ce, Sc and Y with implications for the whole REEs group. Machine learning techniques, Compositional Data Analysis (CoDA) and multivariate statistics were used in order to understand the behaviour of these elements in different geogenic and anthropogenic conditions and their interaction with other elements. Lasso regression (LR) was performed to select the variables most related with REEs. Subsequently, robust Principal Component Analysis (rPCA) was performed, using 20 elements selected through the LR to identify the main geochemical associations. Finally, using rPCA scores and additive log-ratio (alr) coordinates, distribution maps were generated to assess the patterns of the REEs sources identified. The results show that median concentration values of the investigated elements (Ce = 80.3, La = 41.3, Y = 15.4 and Sc = 3.3 mg/kg) are significantly higher than those of European and Italian soils. The type of lithologic substrate and the degree of soil alteration are the main factors responsible of the REEs concentrations. Cerium and La have the same behaviour and show higher concentrations in volcanic soils, especially the more altered ones, which are associated with high values of low-mobile elements like Th, Fe, Hf, Zr, Mn, or where the pyroclastic cover lies on limestone rocks. Otherwise, Sc is enriched in soils formed on siliciclastic and calcareous rocks while Y shows an intermediate behaviour between Sc and, La and Ce. This study has shown that Th, Fe and Mn are the elements most closely related to REEs in soils of Campania region, therefore they can be used to estimate their natural concentration in soil. © 2022 Elsevier B.V.","Campania Region; Geochemical mapping; Lasso regression; Robust Principal Component Analysis; Soil samples","Data handling; Exploratory geochemistry; Information analysis; Learning systems; Lime; Multivariant analysis; Principal component analysis; Soils; Volcanoes; Campania; Campanium region; Compositional data analysis; Distribution patterns; Element distribution; Geochemical mapping; Geochemicals; Lasso regressions; Robust principal component analysis; Soil sample; Rare earths"
"Ambroszkiewicz S.","On higher order computations and synaptic meta-plasticity in the human brain","10.1007/978-3-319-44781-0_18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988418395&doi=10.1007%2f978-3-319-44781-0_18&partnerID=40&md5=fae8586096325b1d3dc9cbea33aabab6","Glia modify neuronal connectivity by creating structural changes in the neuronal connectome. Glia also influence the functional connectome by modifying the flow of information through neural networks (Fields et al. 2015 [6]). There are strong experimental evidences that glia are responsible for synaptic meta-plasticity. Synaptic plasticity is the modification of the strength of connections between neurons. Meta-plasticity, i.e. plasticity of synaptic plasticity, may be viewed as mechanisms for dynamic reconfiguration of neural circuits. Since synapse creation corresponds to the mathematical notion of function composition, the mechanisms may serve as a grounding for functionals, i.e. higher order functions that take functions as their arguments. © Springer International Publishing Switzerland 2016.",,"Dynamic models; Functions; Machine learning; Neurons; Dynamic re-configuration; Experimental evidence; Higher order functions; Higher-order; Mathematical notion; Neural circuits; Neuronal connectivity; Synaptic plasticity; Neural networks"
"Ambroszkiewicz S.","Agent based approach to service description and composition","10.1007/978-3-540-45173-0_10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-7044272228&doi=10.1007%2f978-3-540-45173-0_10&partnerID=40&md5=5f601f69595e573a8d88c7c7a9113a3e","An approach to service description and composition is presented. It is based on agent technology, and on the idea of separating description and composition language from biding, i.e., from specification of data format (exchanged by applications) and transport protocol. Usually, the biding is an integral part of description language, e.g., WSDL, and DAML-S. Starting with this idea, a simple service description language is constructed as well as a composition protocol is specified. Agents play crucial role in our approach; they are responsible for service composition. © Springer-Verlag Berlin Heidelberg 2003.",,"Composition protocols; Service composition; Service description; Transport protocols; Agent technology; Agent-based approach; Composition languages; Description languages; Service compositions; Service description; Service description language; Transport protocols; Computer programming languages; Data reduction; Network protocols; Artificial intelligence; Computer science; Computers; Multi agent systems; Computational linguistics"
"Ambsdorf J., Munir A., Wei Y., Degkwitz K., Harms H.M., Stannek S., Ahrens K., Becker D., Strahl E., Weber T., Wermter S.","Explain yourself! Effects of Explanations in Human-Robot Interaction","10.1109/RO-MAN53752.2022.9900558","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139608738&doi=10.1109%2fRO-MAN53752.2022.9900558&partnerID=40&md5=a29918e62de60ac05d483dcab444bdb2","Recent developments in explainable artificial intelligence promise the potential to transform human-robot interaction: Explanations of robot decisions could affect user perceptions, justify their reliability, and increase trust. However, the effects on human perceptions of robots that explain their decisions have not been studied thoroughly. To analyze the effect of explainable robots, we conduct a study in which two simulated robots play a competitive board game. While one robot explains its moves, the other robot only announces them. Providing explanations for its actions was not sufficient to change the perceived competence, intelligence, likeability or safety ratings of the robot. However, the results show that the robot that explains its moves is perceived as more lively and human-like. This study demonstrates the need for and potential of explainable human-robot interaction and the wider assessment of its effects as a novel research direction. © 2022 IEEE.",,"Intelligent robots; Man machine systems; Board games; Human like; Human perception; Humans-robot interactions; Likeability; Perceived competence; Safety ratings; Simulated robot; User perceptions; Human robot interaction"
"Ameen Z.S., Saleh Mubarak A., Altrjman C., Alturjman S., Abdulkadir R.A.","Explainable Residual Network for Tuberculosis Classification in the IoT Era","10.1109/FoNeS-AIoT54873.2021.00012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129634806&doi=10.1109%2fFoNeS-AIoT54873.2021.00012&partnerID=40&md5=7a6e649de4241e9d2ec7b2155125a7fc","Tuberculosis (TB) is a lung disease that tops the world mortality rate. The widely employed method of diagnosis is the X-ray images which gives the pictorial information of the lungs. In the era of the Internet of Things (IoT), Artificial Intelligence (AI) using deep learning is among the most efficient methods in detecting lung-related diseases, and in classifying the related X-ray images. To trust the achieved decision, in this study ResNet-50 was used to classify TB and normal patients X-ray images, also, a Gradient-weighted Class Activation Mapping (Grad-CAM) was used to extract the features of the last pooling layer of the ResNet model to know what makes the model classify the X-ray images based on the given classes. © 2021 IEEE.","Deep Learning; Explainable AI; IoT; Tuberculosis","Biological organs; Deep learning; Diagnosis; Image classification; Activation mapping; Deep learning; Explainable artificial intelligence; Image-based; Mortality rate; Tuberculosis; X-ray image; Internet of things"
"Ameli M., Pfanschilling V., Amirli A., Maaß W., Kersting K.","Unsupervised Multi-sensor Anomaly Localization with Explainable AI","10.1007/978-3-031-08333-4_41","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133290546&doi=10.1007%2f978-3-031-08333-4_41&partnerID=40&md5=5c3b57597ec0c86f1fb3dbc3783fa201","Multivariate and Multi-sensor data acquisition for the purpose of device monitoring had a significant impact on recent research in Anomaly Detection. Despite the wide range of anomaly detection approaches, localization of detected anomalies in multivariate and Multi-sensor time-series data remains a challenge. Interpretation and anomaly attribution is critical and could improve the analysis and decision-making for many applications. With anomaly attribution, explanations can be leveraged to understand, on a per-anomaly basis, which sensors cause the root of anomaly and which features are the most important in causing an anomaly. To this end, we propose using saliency-based Explainable-AI approaches to localize the essential sensors responsible for anomalies in an unsupervised manner. While most Explainable AI methods are considered as interpreters of AI models, we show for the first time that Saliency Explainable AI can be utilized in Multi-sensor Anomaly localization applications. Our approach is demonstrated for localizing the detected anomalies in an unsupervised multi-sensor setup, and the experiments show promising results. We evaluate and compare different classes of saliency explainable AI approach on the Server Machine Data (SMD) Dataset and compared the results with the state-of-the-art OmniAnomaly Localization approach. The results of our empirical analysis demonstrate a promising performance. © 2022, IFIP International Federation for Information Processing.","Anomaly localization; Explainable artificial intelligence; Multi-sensor data; Multivariate time-series; Unsupervised anomaly detection","Artificial intelligence; Data acquisition; Decision making; Time series; Anomaly detection; Anomaly localizations; Explainable artificial intelligence; Localisation; Multi sensor; Multi-sensor data; Multivariate sensors; Multivariate time series; Recent researches; Unsupervised anomaly detection; Anomaly detection"
"Amendola A., Riva A., Camici S., Turolla A., Zampato M.","A novel machine learning-based support tool for source rock identification from biomarkers data: Theory and case studies",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066778595&partnerID=40&md5=ffbbf999de7b98f2b09aceb2b42d79e5","Petroleum biomarkers are complex carbon-based molecules derived from formerly living organisms and found in crude oils. These molecules are used by geochemists to get information on the source rocks responsible for the oils generation, such as lithology, depositional environment, organic matter, maturity and age. So they are of paramount importance for Petroleum System Modelling and more generally for exploration de-risking and sedimentary basin characterization purposes. Very often, biomarkers datasets are very large and interpretation process by geochemists can take several months to complete. For this reason, we developed an innovative Machine Learning-based support tool to facilitate and speed-up the whole process of biomarkers examination and interpretation. The core of tool is an advanced clustering method that allows expressing biomarkers data as a combination (mixing) of underlying components, directly ascribable to different source rocks. Non-negative constraint is a key aspect: the objective is to express each data sample, i.e. a vector with mainly non-negative values such as biomarkers concentrations and/or concentration ratios, as an additive combination of some of the underlying components, whereas subtracting components would not have any physical interpretation. A sparsity constraint is added to find solutions that allow to represent data as an additive combination of few source rock components. Both constraints greatly reduce non-uniqueness of the solution, greatly enhancing interpretability of the results. The tool then groups data in clusters, each one having a specific geochemical signature given by a set of scores for each of the different biomarkers’ parameters. Each sample is assigned to a specific cluster with a “purity” percentage indicator. Geochemists can then easily use the high-purity samples to label the relevant samples as belonging to different source rocks. Moreover, the tool is able to distinguish the amount of mixing between different source rocks, through accurate deconvolution algorithms. Two applications of the tool are here presented, borrowed by real exploration case studies. In both cases the tool was able to separate samples into clusters that geochemists successfully recognized as lacustrine, marine and in some cases, transitional, with less than 10% of misclassifications, isolating also strongly biodegraded samples. This tool opens the doors also to the insertion and integration of other types of data (light hydrocarbons, diamondoids, etc.) for the whole ‘Big Data’ geochemical characterization of a sedimentary basin. © 2019 Offshore Mediterranean Conference (OMC). All rights reserved.",,"Additives; Biology; Biomarkers; Crude oil; Deconvolution; Gasoline; Geochemistry; Large dataset; Lithology; Machine learning; Mixing; Molecules; Offshore oil well production; Offshore petroleum prospecting; Rocks; Sedimentology; Settling tanks; Deconvolution algorithm; Depositional environment; Geochemical characterization; Geochemical signatures; Petroleum biomarkers; Physical interpretation; Sparsity constraints; Underlying components; Petroleum geology"
"Amendola G., Cosconati S.","PyRMD: A New Fully Automated AI-Powered Ligand-Based Virtual Screening Tool","10.1021/acs.jcim.1c00653","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111495940&doi=10.1021%2facs.jcim.1c00653&partnerID=40&md5=6613dbedb7e9bae1b8161165fd8cf586","Artificial intelligence (AI) algorithms are dramatically redefining the current drug discovery landscape by boosting the efficiency of its various steps. Still, their implementation often requires a certain level of expertise in AI paradigms and coding. This often prevents the use of these powerful methodologies by non-expert users involved in the design of new biologically active compounds. Here, the random matrix discriminant (RMD) algorithm, a high-performance AI method specifically tailored for the identification of new ligands, was implemented in a new fully automated tool, PyRMD. This ligand-based virtual screening tool can be trained using target bioactivity data directly downloaded from the ChEMBL repository without manual intervention. The software automatically splits the available training compounds into active and inactive sets and learns the distinctive chemical features responsible for the compounds' activity/inactivity. PyRMD was designed to easily screen millions of compounds in hours through an automated workflow and intuitive input files, allowing fine tuning of each parameter of the calculation. Additionally, PyRMD features a wealth of benchmark metrics, to accurately probe the model performance, which were used here to gauge its predictive potential and limitations. PyRMD is freely available on GitHub (https://github.com/cosconatilab/PyRMD) as an open-source tool. ©",,"Automation; Benchmarking; Bioactivity; Ligands; Open source software; Outsourcing; Automated workflow; Benchmark metrics; Biologically active compounds; Chemical features; Manual intervention; Model performance; Open source tools; Virtual Screening; Artificial intelligence"
"Amendola G., Libkin L.","Explainable certain answers","10.24963/ijcai.2018/233","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055700811&doi=10.24963%2fijcai.2018%2f233&partnerID=40&md5=699f2a0c6c38ce18f2ecc40d151f080d","When a dataset is not fully specified and can represent many possible worlds, one commonly answers queries by computing certain answers to them. A natural way of defining certainty is to say that an answer is certain if it is consistent with query answers in all possible worlds, and is furthermore the most informative answer with this property. However, the existence and complexity of such answers is not yet well understood even for relational databases. Thus in applications one tends to use different notions, essentially the intersection of query answers in possible worlds. However, justification of such notions has long been questioned. This leads to two problems: are certain answers based on informativeness feasible in applications? and can a clean justification be provided for intersection-based notions? Our goal is to answer both. For the former, we show that such answers may not exist, or be very large, even in simple cases of querying incomplete data. For the latter, we add the concept of explanations to the notion of informativeness: it shows not only that one object is more informative than the other, but also says why this is so. This leads to a modified notion of certainty: explainable certain answers. We present a general framework for reasoning about them, and show that for open and closed world relational databases, they are precisely the common intersection-based notions of certainty. © 2018 International Joint Conferences on Artificial Intelligence. All right reserved.",,"Artificial intelligence; Certain answers; Incomplete data; Informative ness; Possible worlds; Relational Database; Query processing"
"Amendola J., Tannuri E.A., Cozman F.G., Reali Costa A.H.","Port channel navigation subjected to environmental conditions using reinforcement learning","10.1115/OMAE2019-96120","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075809293&doi=10.1115%2fOMAE2019-96120&partnerID=40&md5=2cae97a398c70a88f42f7507f41335ce","This paper proposes a machine learning agent for automatically navigating a vessel in a confined channel subject to environmental conditions. The agent is trained and tested using a Ship Maneuvering Simulator and is responsible for commanding the rudder, so as to keep the vessel inside the channel with minimum distance from the center line, and to reach the final part of the channel with a prescribed thruster rotation level. The algorithm is based on deep reinforcement learning method and uses an efficient state-space representation. The advantage of using reinforcement learning is that it does not require any expert to directly teach the agent how to behave under particular conditions. The novelty of this work is that: it does not require previous knowledge on the vessel dynamic model and the maneuvering scenario; it is robust against fluctuations of environmental forces such as wind and current; it considers discrete actions of rudder commands emulating the pilot actions in a real maneuver. The developed method is convenient for simulations in scenarios or areas that were never navigated before, in which no previous navigation data can be used to train a conventional supervised learning agent. One direct application for this work is the integration with a realistic fast-time maneuvering simulator for new ports or operations. Both training and validation experiments focused on the unsheltered approach channel of the Suape Port, in Brazil; these experiments were run in a SMH-USP maneuvering simulator (real environmental conditions measured on-site were employed in simulations). Copyright © 2019 ASME.",,"Arctic engineering; Deep learning; Machine learning; Ocean engineering; Offshore oil well production; Rudders; Simulators; State space methods; Approach channels; Channel navigation; Environmental conditions; Environmental forces; Machine learning agents; Particular condition; Reinforcement learning method; State space representation; Reinforcement learning"
"Ament S.E., Stein H.S., Guevarra D., Zhou L., Haber J.A., Boyd D.A., Umehara M., Gregoire J.M., Gomes C.P.","Multi-component background learning automates signal detection for spectroscopic data","10.1038/s41524-019-0213-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069536756&doi=10.1038%2fs41524-019-0213-0&partnerID=40&md5=30ff3425f50ba83cb26e38e7e8eb829d","Automated experimentation has yielded data acquisition rates that supersede human processing capabilities. Artificial Intelligence offers new possibilities for automating data interpretation to generate large, high-quality datasets. Background subtraction is a long-standing challenge, particularly in settings where multiple sources of the background signal coexist, and automatic extraction of signals of interest from measured signals accelerates data interpretation. Herein, we present an unsupervised probabilistic learning approach that analyzes large data collections to identify multiple background sources and establish the probability that any given data point contains a signal of interest. The approach is demonstrated on X-ray diffraction and Raman spectroscopy data and is suitable to any type of data where the signal of interest is a positive addition to the background signals. While the model can incorporate prior knowledge, it does not require knowledge of the signals since the shapes of the background signals, the noise levels, and the signal of interest are simultaneously learned via a probabilistic matrix factorization framework. Automated identification of interpretable signals by unsupervised probabilistic learning avoids the injection of human bias and expedites signal extraction in large datasets, a transformative capability with many applications in the physical sciences and beyond. © 2019, The Author(s).",,"Data acquisition; Extraction; Factorization; Probabilistic logics; Signal detection; Automated identification; Automatic extraction; Background subtraction; Data interpretation; Probabilistic Learning; Probabilistic matrix factorizations; Processing capability; Signals of interests; Large dataset"
"Amer A., Ye X., Zolgharni M., Janan F.","ResDUnet: Residual Dilated UNet for Left Ventricle Segmentation from Echocardiographic Images","10.1109/EMBC44109.2020.9175436","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091031300&doi=10.1109%2fEMBC44109.2020.9175436&partnerID=40&md5=1efd749c209b73b6ad4645f353ea4956","Echocardiography is the modality of choice for the assessment of left ventricle function. Left ventricle is responsible for pumping blood rich in oxygen to all body parts. Segmentation of this chamber from echocardiographic images is a challenging task, due to the ambiguous boundary and inhomogeneous intensity distribution. In this paper we propose a novel deep learning model named ResDUnet. The model is based on U-net incorporated with dilated convolution, where residual blocks are employed instead of the basic U-net units to ease the training process. Each block is enriched with squeeze and excitation unit for channel-wise attention and adaptive feature re-calibration. To tackle the problem of left ventricle shape and size variability, we chose to enrich the process of feature concatenation in U-net by integrating feature maps generated by cascaded dilation. Cascaded dilation broadens the receptive field size in comparison with traditional convolution, which allows the generation of multi-scale information which in turn results in a more robust segmentation. Performance measures were evaluated on a publicly available dataset of 500 patients with large variability in terms of quality and patients pathology. The proposed model shows a dice similarity increase of 8.4% when compared to deeplabv3 and 1.2% when compared to the basic U-net architecture. Experimental results demonstrate the potential use in clinical domain. © 2020 IEEE.",,"Convolution; Deep learning; Echocardiography; Large dataset; Medicine; Adaptive features; Echocardiographic images; Intensity distribution; Left ventricle shapes; Multi-scale informations; Performance measure; Receptive field sizes; Robust segmentation; Image segmentation"
"Ameri F., Yoder R., Zandbiglari K.","SKOS Tool: A Tool for Creating Knowledge Graphs to Support Semantic Text Classification","10.1007/978-3-030-57997-5_31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090171505&doi=10.1007%2f978-3-030-57997-5_31&partnerID=40&md5=aa9f9b0ad98ed95b771194f7f5f30b35","Knowledge graphs are being increasingly adopted in industry in order to add meaning to data and improve the intelligence of data analytics methods. Simple Knowledge Management System (SKOS) is a W3C standard for representation of knowledge graphs in a web-native and machine-understandable format. This paper introduces SKOS Tool; a web-based application developed at the Engineering Informatics Lab at Texas State University. It can be used for creating knowledge graphs and concept schemes based on the SKOS standard. The main feature and functions of SKOS Tool are described in this paper. Beyond creating knowledge graphs, SKOS Tool has additional features that can be used to support semantic document classification based on the Bag of Concepts technique. To demonstrate the utilities of SKOS Tool, a use case related to classifications of manufacturing suppliers with Medical Grade Polymer Tubing capabilities is presented. © 2020, IFIP International Federation for Information Processing.","Artificial intelligence; Knowledge graph; Natural language processing; Semantic classifier; SKOS","Classification (of information); Data Analytics; Functional polymers; Graphic methods; Industrial management; Information retrieval systems; Knowledge based systems; Knowledge management; Knowledge representation; Manufacture; Semantics; Document Classification; Engineering informatics; Knowledge graphs; Knowledge management system; Medical grade polymers; Text classification; W3C standards; Web-based applications; Text processing"
"Ameur C., Faquir S., Yahyaouy A., Abdelouahed S.","Enhancing hybrid renewable energy performance through deep Q-learning networks improved by fuzzy reward control","10.11591/ijece.v12i4.pp4302-4314","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129675207&doi=10.11591%2fijece.v12i4.pp4302-4314&partnerID=40&md5=0dc2ae10d9f31c71061af9e5e5634e01","In a stand-alone system, the use of renewable energies, load changes, and interruptions to transmission lines can cause voltage drops, impacting its reliability. A way to offset a change in the nature of hybrid renewable energy immediately is to utilize energy storage without needing to turn on other plants. Photovoltaic panels, a wind turbine, and a wallbox unit (responsible for providing the vehicle’s electrical need) are the components of the proposed system; in addition to being a power source, batteries also serve as a storage unit. Taking advantage of deep learning, particularly convolutional neural networks, and this new system will take advantage of recent advances in machine learning. By employing algorithms for deep Q-learning, the agent learns from the data of the various elements of the system to create the optimal policy for enhancing performance. To increase the learning efficiency, the reward function is implemented using a fuzzy Mamdani system. Our proposed experimental results shows that the new system with fuzzy reward using deep Q-learning networks (DQN) keeps the battery and the wallbox unit optimally charged and less discharged. Moreover confirms the economic advantages of the proposed approach performs better approximate to +25% Moreover, it has dynamic response capabilities and is more efficient over the existing optimization approach using deep learning without fuzzy logic. © 2022 Institute of Advanced Engineering and Science. All rights reserved.","Fuzzy logic controller; Photovoltaic panels; Reinforcement Q-learning; Renewable energy; Wind turbine",
"Amgad M., Atteya L.A., Hussein H., Mohammed K.H., Hafiz E., Elsebaie M.A.T., Mobadersany P., Manthey D., Gutman D.A., Elfandy H., Cooper L.A.D.","Explainable nucleus classification using Decision Tree Approximation of Learned Embeddings","10.1093/bioinformatics/btab670","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126278928&doi=10.1093%2fbioinformatics%2fbtab670&partnerID=40&md5=94dd290a0ed4a2e0f0b4af43f8918432","Motivation: Nucleus detection, segmentation and classification are fundamental to high-resolution mapping of the tumor microenvironment using whole-slide histopathology images. The growing interest in leveraging the power of deep learning to achieve state-of-the-art performance often comes at the cost of explainability, yet there is general consensus that explainability is critical for trustworthiness and widespread clinical adoption. Unfortunately, current explainability paradigms that rely on pixel saliency heatmaps or superpixel importance scores are not well-suited for nucleus classification. Techniques like Grad-CAM or LIME provide explanations that are indirect, qualitative and/or nonintuitive to pathologists. Results: In this article, we present techniques to enable scalable nuclear detection, segmentation and explainable classification. First, we show how modifications to the widely used Mask R-CNN architecture, including decoupling the detection and classification tasks, improves accuracy and enables learning from hybrid annotation datasets like NuCLS, which contain mixtures of bounding boxes and segmentation boundaries. Second, we introduce an explainability method called Decision Tree Approximation of Learned Embeddings (DTALE), which provides explanations for classification model behavior globally, as well as for individual nuclear predictions. DTALE explanations are simple, quantitative, and can flexibly use any measurable morphological features that make sense to practicing pathologists, without sacrificing model accuracy. Together, these techniques present a step toward realizing the promise of computational pathology in computer-aided diagnosis and discovery of morphologic biomarkers. © 2021 The Author(s) 2021. Published by Oxford University Press. All rights reserved. For permissions, please e-mail: journals.permissions@oup.com.",,
"Amgad M., Atteya L.A., Hussein H., Mohammed K.H., Hafiz E., Elsebaie M.A.T., Alhusseiny A.M., Almoslemany M.A., Elmatboly A.M., Pappalardo P.A., Sakr R.A., Mobadersany P., Rachid A., Saad A.M., Alkashash A.M., Ruhban I.A., Alrefai A., Elgazar N.M., Abdulkarim A., Farag A.-A., Etman A., Elsaeed A.G., Alagha Y., Amer Y.A., Raslan A.M., Nadim M.K., Elsebaie M.A.T., Ayad A., Hanna L.E., Gadallah A., Elkady M., Drumheller B., Jaye D., Manthey D., Gutman D.A., Elfandy H., Cooper L.A.D.","NuCLS: A scalable crowdsourcing approach and dataset for nucleus classification and segmentation in breast cancer","10.1093/gigascience/giac037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130126960&doi=10.1093%2fgigascience%2fgiac037&partnerID=40&md5=0189be22644a3773bc8a9dc6c19d3cf3","Background: Deep learning enables accurate high-resolution mapping of cells and tissue structures that can serve as the foundation of interpretable machine-learning models for computational pathology. However, generating adequate labels for these structures is a critical barrier, given the time and effort required from pathologists. Results: This article describes a novel collaborative framework for engaging crowds of medical students and pathologists to produce quality labels for cell nuclei. We used this approach to produce the NuCLS dataset, containing >220,000 annotations of cell nuclei in breast cancers. This builds on prior work labeling tissue regions to produce an integrated tissue region- and cell-level annotation dataset for training that is the largest such resource for multi-scale analysis of breast cancer histology. This article presents data and analysis results for single and multi-rater annotations from both non-experts and pathologists. We present a novel workflow that uses algorithmic suggestions to collect accurate segmentation data without the need for laborious manual tracing of nuclei. Our results indicate that even noisy algorithmic suggestions do not adversely affect pathologist accuracy and can help non-experts improve annotation quality. We also present a new approach for inferring truth from multiple raters and show that non-experts can produce accurate annotations for visually distinctive classes. Conclusions: This study is the most extensive systematic exploration of the large-scale use of wisdom-of-the-crowd approaches to generate data for computational pathology applications. © 2022 The Author(s) 2022","breast cancer; crowdsourcing; deep learning; nucleus classification; nucleus segmentation","algorithm; Article; breast carcinoma; cancer growth; cancer localization; cancer tissue; cell nucleus; computer model; controlled study; crowdsourcing; disease classification; genetic association; histology; histopathology; human; human cell; human tissue; image segmentation; major clinical study; medical student; molecular genetics; observational study; pathologist; staining; workflow; breast tumor; cell nucleus; female; machine learning; pathology; procedures; Breast Neoplasms; Cell Nucleus; Crowdsourcing; Female; Humans; Machine Learning"
